uname='U+1F3A9', utitle='Цилиндр', ucode='🎩'
uname='U+1F456', utitle='Джинсы', ucode='👖'
uname='U+1F6CD', utitle='Мешки для покупок', ucode='🛍'
uname='U+1FA70', utitle='Пуанты', ucode='🩰'
uname='U+1F392', utitle='Школьный ранец', ucode='🎒'
uname='U+1F97B', utitle='Сари', ucode='🥻'
uname='U+1FA74', utitle='Вьетнамки', ucode='🩴'
uname='U+1F97E', utitle='Походный ботинок', ucode='🥾'
uname='U+1FA71', utitle='Слитный купальник', ucode='🩱'
uname='U+1F454', utitle='Галстук', ucode='👔'
uname='U+1F97C', utitle='Лабораторный халат', ucode='🥼'
uname='U+1FA72', utitle='Мужские плавки', ucode='🩲'
uname='U+1F97F', utitle='Плоская обувь', ucode='🥿'
uname='U+1FA73', utitle='Шорты', ucode='🩳'
uname='U+1F460', utitle='Туфля на высоком каблуке', ucode='👠'
uname='U+1F4FF', utitle='Четки', ucode='📿'
uname='U+1F97D', utitle='Очки для плавания', ucode='🥽'
uname='U+1F452', utitle='Женская шляпка', ucode='👒'
uname='U+1F4E2', utitle='Громкоговоритель', ucode='📢'
uname='U+1F507', utitle='Звук отключён', ucode='🔇'
uname='U+1F508', utitle='Уровень звука', ucode='🔈'
uname='U+1F4E3', utitle='Мегафон', ucode='📣'
uname='U+1F4EF', utitle='Почтовый рожок', ucode='📯'
uname='U+1F50A', utitle='Высокий уровень звука', ucode='🔊'
uname='U+1F514', utitle='Колокольчик', ucode='🔔'
uname='U+1F515', utitle='Перечёркнутый колокольчик', ucode='🔕'
uname='U+1F509', utitle='Низкий уровень звука', ucode='🔉'
uname='U+1F4FB', utitle='Радио', ucode='📻'
uname='U+1F39B', utitle='Ручки управления', ucode='🎛'
uname='U+1F399', utitle='Студийный микрофон', ucode='🎙'
uname='U+1F3A4', utitle='Микрофон', ucode='🎤'
uname='U+1F39A', utitle='Контроль уровня', ucode='🎚'
uname='U+1F3B6', utitle='Мызыкальные ноты', ucode='🎶'
uname='U+1F3BC', utitle='Музыкальные ноты (партитура)', ucode='🎼'
uname='U+1F3B5', utitle='Музыкальная нота', ucode='🎵'
uname='U+1F3A7', utitle='Наушники', ucode='🎧'
uname='U+1F3BB', utitle='Скрипка', ucode='🎻'
uname='U+1FA95', utitle='Банджо', ucode='🪕'
uname='U+1F3BA', utitle='Музыкальная труба', ucode='🎺'
uname='U+1F3B7', utitle='Саксофон', ucode='🎷'
uname='U+1FA97', utitle='Аккордеон', ucode='🪗'
uname='U+1F941', utitle='Барабан и барабанные палочки', ucode='🥁'
uname='U+1FA98', utitle='Джембе', ucode='🪘'
uname='U+1F3B9', utitle='Музыкальная клавиатура (синтезатор)', ucode='🎹'
uname='U+1F3B8', utitle='Гитара', ucode='🎸'
uname='U+1F4DE', utitle='Телефонная трубка', ucode='📞'
uname='U+1F4E0', utitle='Факс', ucode='📠'
uname='U+1F4F1', utitle='Мобильный телефон', ucode='📱'
uname='U+1F4DF', utitle='Пейджер', ucode='📟'
uname='U+260E', utitle='Значок телефона', ucode='☎'
uname='U+1F4F2', utitle='Мобильный телефон с указывающей на него слева стрелкой', ucode='📲'
uname='U+1F5B1', utitle='Мышь тремя кнопками', ucode='🖱'
uname='U+1F5B2', utitle='Трекбол', ucode='🖲'
uname='U+1F5A5', utitle='Монитор компьютера', ucode='🖥'
uname='U+1F5A8', utitle='Принтер', ucode='🖨'
uname='U+1F9EE', utitle='Счеты', ucode='🧮'
uname='U+2328', utitle='Клавиатура', ucode='⌨'
uname='U+1F50B', utitle='Батарейка', ucode='🔋'
uname='U+1F50C', utitle='Электрический провод', ucode='🔌'
uname='U+1F4C0', utitle='DVD', ucode='📀'
uname='U+1F4BF', utitle='Оптический диск', ucode='💿'
uname='U+1F4BE', utitle='Дискета', ucode='💾'
uname='U+1F4BD', utitle='Минидиск', ucode='💽'
uname='U+1F4BB', utitle='Персональный компьютер', ucode='💻'
uname='U+1F4F9', utitle='Видеокамера', ucode='📹'
uname='U+1F4F8', utitle='Фотоаппарат со вспышкой', ucode='📸'
uname='U+1F4F7', utitle='Фотоаппарат', ucode='📷'
uname='U+1F3A5', utitle='Кинокамера', ucode='🎥'
uname='U+1F4A1', utitle='Электрическая лампочка', ucode='💡'
uname='U+1F3AC', utitle='Кинематографическая хлопушка', ucode='🎬'
uname='U+1FA94', utitle='Традиционная свеча Дивали', ucode='🪔'
uname='U+1F3EE', utitle='Фонарь (японский ресторан)', ucode='🏮'
uname='U+1F4FA', utitle='Телевизор', ucode='📺'
uname='U+1F56F', utitle='Свеча', ucode='🕯'
uname='U+1F50E', utitle='Лупа (наклонённая вправо)', ucode='🔎'
uname='U+1F4FC', utitle='Видеокассета', ucode='📼'
uname='U+1F39E', utitle='Плёнка с кадрами фильма', ucode='🎞'
uname='U+1F50D', utitle='Лупа (наклонённая влево)', ucode='🔍'
uname='U+1F526', utitle='Электрический фонарь', ucode='🔦'
uname='U+1F4FD', utitle='Проектор', ucode='📽'
uname='U+1F3F7', utitle='Бирка, этикетка', ucode='🏷'
uname='U+1F4D1', utitle='Закладки', ucode='📑'
uname='U+1F4D3', utitle='Блокнот', ucode='📓'
uname='U+1F4C3', utitle='Страница с завитком', ucode='📃'
uname='U+1F4D5', utitle='Закрытая книга', ucode='📕'
uname='U+1F4D2', utitle='Главная книга', ucode='📒'
uname='U+1F4D7', utitle='Зеленая книга', ucode='📗'
uname='U+1F4D4', utitle='Блокнот в обложке', ucode='📔'
uname='U+1F4D9', utitle='Оранжевая книга', ucode='📙'
uname='U+1F4D6', utitle='Открытая книга', ucode='📖'
uname='U+1F516', utitle='Закладка', ucode='🔖'
uname='U+1F4D8', utitle='Синяя книга', ucode='📘'
uname='U+1F4DC', utitle='Свиток', ucode='📜'
uname='U+1F4DA', utitle='Стопка книг', ucode='📚'
uname='U+1F4C4', utitle='Страница с загнутым кончиком', ucode='📄'
uname='U+1F5DE', utitle='Свернутая в трубочку газета', ucode='🗞'
uname='U+1F4F0', utitle='Газета', ucode='📰'
uname='U+1F4B8', utitle='Пачка банкнот с крыльями', ucode='💸'
uname='U+1F4B7', utitle='Банкнота со знаком фунта', ucode='💷'
uname='U+1F4B9', utitle='График с положительной динамикой и знаком йены', ucode='💹'
uname='U+1F4B6', utitle='Банкнота со знаком евро', ucode='💶'
uname='U+1F4B5', utitle='Банкнота со знаком доллара', ucode='💵'
uname='U+1FA99', utitle='Монета', ucode='🪙'
uname='U+1F4B4', utitle='Банкнота со знаком йены', ucode='💴'
uname='U+1F4B3', utitle='Кредитная карта', ucode='💳'
uname='U+1F4B0', utitle='Мешок с деньгами', ucode='💰'
uname='U+1F9FE', utitle='Чек', ucode='🧾'
uname='U+1F4EA', utitle='Закрытый почтовый ящик с опущенным флажком', ucode='📪'
uname='U+1F4EB', utitle='Закрытый почтовый ящик с поднятым флажком', ucode='📫'
uname='U+1F4EC', utitle='Открытый почтовый ящик с поднятым флажком', ucode='📬'
uname='U+1F4ED', utitle='Открытый почтовый ящик с опущенным флажком', ucode='📭'
uname='U+1F4E7', utitle='Символ E-mail', ucode='📧'
uname='U+1F4E4', utitle='Лоток с исходящей стрелкой', ucode='📤'
uname='U+1F4E5', utitle='Лоток с входящей стрелкой', ucode='📥'
uname='U+1F5F3', utitle='Ящик для голосования с бюллетенем', ucode='🗳'
uname='U+1F4E6', utitle='Пакет', ucode='📦'
uname='U+1F4E8', utitle='Входящая почта', ucode='📨'
uname='U+1F4E9', utitle='Конверт с указывающей на него сверху стрелкой', ucode='📩'
uname='U+2709', utitle='Конверт', ucode='✉'
uname='U+1F4EE', utitle='Почтовый ящик', ucode='📮'
uname='U+1F4DD', utitle='Заметка', ucode='📝'
uname='U+1F58D', utitle='Фломастер, направленный вниз-влево', ucode='🖍'
uname='U+1F58B', utitle='Авторучка, направленная вниз-влево', ucode='🖋'
uname='U+1F58C', utitle='Кисть, направленная вниз-влево', ucode='🖌'
uname='U+2712', utitle='Закрашенное острие пера', ucode='✒'
uname='U+1F58A', utitle='Шариковая ручка, направленная вниз-влево', ucode='🖊'
uname='U+270F', utitle='Карандаш', ucode='✏'
uname='U+1F5C4', utitle='Картотечный шкаф', ucode='🗄'
uname='U+1F5C3', utitle='Закрытая картотека (в коробке)', ucode='🗃'
uname='U+1F5C2', utitle='Картотека с разделителями', ucode='🗂'
uname='U+2702', utitle='Жирные ножницы', ucode='✂'
uname='U+1F4C8', utitle='График с положительной динамикой', ucode='📈'
uname='U+1F587', utitle='Соединённые скребки', ucode='🖇'
uname='U+1F4CC', utitle='Канцелярская кнопка', ucode='📌'
uname='U+1F5D3', utitle='Перекидной календарь', ucode='🗓'
uname='U+1F4CA', utitle='Гистограмма', ucode='📊'
uname='U+1F5D1', utitle='Корзина для канцелярского мусора', ucode='🗑'
uname='U+1F4D0', utitle='Треугольная линейка', ucode='📐'
uname='U+1F4CB', utitle='Пюпитр с зажимом (буфер обмена)', ucode='📋'
uname='U+1F4C9', utitle='График с отрицательной динамикой', ucode='📉'
uname='U+1F4CF', utitle='Линейка', ucode='📏'
uname='U+1F5D2', utitle='Блокнот на пружине', ucode='🗒'
uname='U+1F4C1', utitle='Папка для файлов (бумаг)', ucode='📁'
uname='U+1F4CD', utitle='Булавка', ucode='📍'
uname='U+1F4BC', utitle='Портфель', ucode='💼'
uname='U+1F4C5', utitle='Календарь', ucode='📅'
uname='U+1F4C6', utitle='Отрывной календарь', ucode='📆'
uname='U+1F4C7', utitle='Картотека', ucode='📇'
uname='U+1F4C2', utitle='Открытая папка для файлов (бумаг)', ucode='📂'
uname='U+1F4CE', utitle='Скрепка', ucode='📎'
uname='U+1F513', utitle='Открытый замок', ucode='🔓'
uname='U+1F512', utitle='Замок', ucode='🔒'
uname='U+1F511', utitle='Ключ', ucode='🔑'
uname='U+1F510', utitle='Закрытый замок и ключ', ucode='🔐'
uname='U+1F50F', utitle='Закрытый замок и чернильное перо', ucode='🔏'
uname='U+1F5DD', utitle='Старый ключ', ucode='🗝'
uname='U+1F5DC', utitle='Сжатие', ucode='🗜'
uname='U+2699', utitle='Шестерёнка', ucode='⚙'
uname='U+1F5E1', utitle='Кинжал', ucode='🗡'
uname='U+1F3F9', utitle='Лук и стрела', ucode='🏹'
uname='U+1FA9D', utitle='Крюк', ucode='🪝'
uname='U+1FA9C', utitle='Стремянка', ucode='🪜'
uname='U+1F6E1', utitle='Щит', ucode='🛡'
uname='U+26D3', utitle='Цепи', ucode='⛓'
uname='U+1F6E0', utitle='Молоток и гаечный ключ', ucode='🛠'
uname='U+26CF', utitle='Кирка', ucode='⛏'
uname='U+1FA93', utitle='Топор', ucode='🪓'
uname='U+1FA9A', utitle='Ручная пила', ucode='🪚'
uname='U+1F9F2', utitle='Магнит', ucode='🧲'
uname='U+1FA83', utitle='Бумеранг', ucode='🪃'
uname='U+1F9AF', utitle='Трость для слобовидящих', ucode='🦯'
uname='U+1F9F0', utitle='Инструментальный ящик', ucode='🧰'
uname='U+1F527', utitle='Гаечный ключ', ucode='🔧'
uname='U+1F517', utitle='Символ ссылки', ucode='🔗'
uname='U+1F529', utitle='Болт с гайкой', ucode='🔩'
uname='U+1F528', utitle='Молоток', ucode='🔨'
uname='U+2694', utitle='Скрещенные мечи', ucode='⚔'
uname='U+1F52B', utitle='Пистолет', ucode='🔫'
uname='U+2696', utitle='Весы', ucode='⚖'
uname='U+2692', utitle='Молот и кирка', ucode='⚒'
uname='U+1FA9B', utitle='Отвертка', ucode='🪛'
uname='U+1F52D', utitle='Телескоп', ucode='🔭'
uname='U+1F52C', utitle='Микроскоп', ucode='🔬'
uname='U+1F4E1', utitle='Спутниковая антенна', ucode='📡'
uname='U+1F9EA', utitle='Пробирка', ucode='🧪'
uname='U+1F9EB', utitle='Чаша Петри', ucode='🧫'
uname='U+1F9EC', utitle='Двойная спираль ДНК', ucode='🧬'
uname='U+2697', utitle='Перегонный куб', ucode='⚗'
uname='U+1FA7A', utitle='Стетоскоп', ucode='🩺'
uname='U+1FA79', utitle='Лейкопластырь', ucode='🩹'
uname='U+1F489', utitle='Шприц', ucode='💉'
uname='U+1FA78', utitle='Капля крови', ucode='🩸'
uname='U+1F48A', utitle='Пилюля', ucode='💊'
uname='U+1FAA5', utitle='Зубная щетка', ucode='🪥'
uname='U+1F6C1', utitle='Ванна', ucode='🛁'
uname='U+1FAA4', utitle='Мышеловка', ucode='🪤'
uname='U+1F6D7', utitle='Лифт', ucode='🛗'
uname='U+1F6CB', utitle='Диван и лампа', ucode='🛋'
uname='U+1F9F4', utitle='Бутылка лосьона', ucode='🧴'
uname='U+1FAA3', utitle='Ведро', ucode='🪣'
uname='U+1F6D2', utitle='Тележка для покупок', ucode='🛒'
uname='U+1FAA0', utitle='Вантуз', ucode='🪠'
uname='U+1F6BF', utitle='Душ', ucode='🚿'
uname='U+1F6CF', utitle='Кровать', ucode='🛏'
uname='U+1F9EF', utitle='Огнетушитель', ucode='🧯'
uname='U+1FA9F', utitle='Окно', ucode='🪟'
uname='U+1F9F7', utitle='Булавка', ucode='🧷'
uname='U+1FA9E', utitle='Зеркало', ucode='🪞'
uname='U+1F9FA', utitle='Корзина', ucode='🧺'
uname='U+1FA91', utitle='Стул', ucode='🪑'
uname='U+1F9F9', utitle='Метла', ucode='🧹'
uname='U+1F9FC', utitle='Кусок мыла', ucode='🧼'
uname='U+1FA92', utitle='Бритвенный станок', ucode='🪒'
uname='U+1F9FD', utitle='Губка', ucode='🧽'
uname='U+1F6BD', utitle='Туалет', ucode='🚽'
uname='U+1F9FB', utitle='Рулон бумаги', ucode='🧻'
uname='U+1F6AA', utitle='Дверь', ucode='🚪'
uname='U+26B1', utitle='Урна с прахом', ucode='⚱'
uname='U+1F6AC', utitle='Знак курения', ucode='🚬'
uname='U+26B0', utitle='Гроб', ucode='⚰'
uname='U+1FAA7', utitle='Транспарант на деревянном древке', ucode='🪧'
uname='U+1F5FF', utitle='Мояи', ucode='🗿'
uname='U+1FAA6', utitle='Надгробие', ucode='🪦'
uname='U+267F', utitle='Символ инвалидная коляска', ucode='♿'
uname='U+1F6BC', utitle='Знак с ребёнком', ucode='🚼'
uname='U+1F6BB', utitle='Уборная', ucode='🚻'
uname='U+1F6BA', utitle='Женская уборная', ucode='🚺'
uname='U+1F6B9', utitle='Мужская уборная', ucode='🚹'
uname='U+1F6AE', utitle='Бросать мусор сюда', ucode='🚮'
uname='U+1F6B0', utitle='Питьевая вода', ucode='🚰'
uname='U+1F3E7', utitle='Банкомат', ucode='🏧'
uname='U+1F6C5', utitle='Комната для багажа', ucode='🛅'
uname='U+1F6C4', utitle='Выдача багажа', ucode='🛄'
uname='U+1F6C3', utitle='Таможня', ucode='🛃'
uname='U+1F6C2', utitle='Паспортный контроль', ucode='🛂'
uname='U+1F6BE', utitle='Туалет (WC)', ucode='🚾'
uname='U+2622', utitle='Знак радиоактивности', ucode='☢'
uname='U+26A0', utitle='Предупреждающий знак', ucode='⚠'
uname='U+2623', utitle='Знак биологической опасности', ucode='☣'
uname='U+1F6B7', utitle='Переход запрещён', ucode='🚷'
uname='U+1F6B3', utitle='Проезд велосипедов запрещён', ucode='🚳'
uname='U+1F6B8', utitle='Осторожно дети', ucode='🚸'
uname='U+26D4', utitle='Въезд запрещён', ucode='⛔'
uname='U+1F4F5', utitle='Отключите телефоны!', ucode='📵'
uname='U+1F6AB', utitle='Не входить', ucode='🚫'
uname='U+1F6B1', utitle='Вода не предназначена для питья', ucode='🚱'
uname='U+1F6AF', utitle='Не бросать мусор', ucode='🚯'
uname='U+1F6AD', utitle='Не курить', ucode='🚭'
uname='U+1F51E', utitle='Заперещено до 18 лет', ucode='🔞'
uname='U+2194', utitle='Двойная стрелка влево-вправо', ucode='↔'
uname='U+21A9', utitle='Стрелка влево с крючком', ucode='↩'
uname='U+2195', utitle='Двойная стрелка вверх-вниз', ucode='↕'
uname='U+2196', utitle='Стрелка влево-вверх', ucode='↖'
uname='U+2197', utitle='Стрелка вправо-вверх', ucode='↗'
uname='U+2198', utitle='Стрелка вправо-вниз', ucode='↘'
uname='U+21AA', utitle='Стрелка вправо с крючком', ucode='↪'
uname='U+2199', utitle='Стрелка влево-вниз', ucode='↙'
uname='U+1F51D', utitle='Стрелка вверх над словом TOP (верх)', ucode='🔝'
uname='U+1F503', utitle='Разомкнутый круг из стрелок вниз и вверх по часовой стрелке', ucode='🔃'
uname='U+2B07', utitle='Вниз черная стрелка', ucode='⬇'
uname='U+1F51A', utitle='Стрелка влево над словом END (конец)', ucode='🔚'
uname='U+1F519', utitle='Стрелка влево над словом BACK (назад)', ucode='🔙'
uname='U+1F51C', utitle='Стрелка вправо над словом SOON (скоро)', ucode='🔜'
uname='U+1F51B', utitle='Двунаправленная стрелка над словом ON! (включить)', ucode='🔛'
uname='U+2B05', utitle='Влево черная стрелка', ucode='⬅'
uname='U+2B06', utitle='Вверх черная стрелка', ucode='⬆'
uname='U+2935', utitle='Стрелка, направленная вправо, затем изогнутая вниз', ucode='⤵'
uname='U+2934', utitle='Стрелка, направленная вправо, затем изогнутая вверх', ucode='⤴'
uname='U+27A1', utitle='Закрашенная стрелка, указывающая вправо', ucode='➡'
uname='U+1F504', utitle='Разомкнутый круг из стрелок указывающих против часовой стрелки', ucode='🔄'
uname='U+269B', utitle='Символ атома', ucode='⚛'
uname='U+1F52F', utitle='Шестиконечная звезда с точкой в центре', ucode='🔯'
uname='U+271D', utitle='Латинский крест', ucode='✝'
uname='U+262A', utitle='Звезда и полумесяц', ucode='☪'
uname='U+2626', utitle='Православный крест', ucode='☦'
uname='U+262F', utitle='Инь ян', ucode='☯'
uname='U+262E', utitle='Символ мира', ucode='☮'
uname='U+1F54E', utitle='Менора с девятью ветвями', ucode='🕎'
uname='U+1F6D0', utitle='Место преклонения', ucode='🛐'
uname='U+1F549', utitle='Символ ОМ', ucode='🕉'
uname='U+2721', utitle='Звезда Давида', ucode='✡'
uname='U+2638', utitle='Колесо Дхармы', ucode='☸'
uname='U+2649', utitle='Телец', ucode='♉'
uname='U+264B', utitle='Рак', ucode='♋'
uname='U+2650', utitle='Стрелец', ucode='♐'
uname='U+2651', utitle='Козерог', ucode='♑'
uname='U+264F', utitle='Скорпион', ucode='♏'
uname='U+2652', utitle='Водолей', ucode='♒'
uname='U+2653', utitle='Рыбы', ucode='♓'
uname='U+264D', utitle='Дева', ucode='♍'
uname='U+2648', utitle='Овен', ucode='♈'
uname='U+264C', utitle='Лев', ucode='♌'
uname='U+264E', utitle='Весы', ucode='♎'
uname='U+26CE', utitle='Змееносец', ucode='⛎'
uname='U+264A', utitle='Близнецы', ucode='♊'
uname='U+1F4F3', utitle='Телефон в режиме вибрации', ucode='📳'
uname='U+25B6', utitle='Черный треугольник с вершиной направо', ucode='▶'
uname='U+23F8', utitle='Двойная вертикальная линия (пауза)', ucode='⏸'
uname='U+25C0', utitle='Черный треугольник с вершиной налево', ucode='◀'
uname='U+23EF', utitle='Черный направленный вправо треугольник с двойной вертикальной линией', ucode='⏯'
uname='U+23E9', utitle='Черный направленный вправо двойной треугольник', ucode='⏩'
uname='U+23EA', utitle='Черный направленный влево двойной треугольник', ucode='⏪'
uname='U+23EE', utitle='Черный направленный влево двойной треугольник с вертикальной линией', ucode='⏮'
uname='U+23EB', utitle='Черный направленный вверх двойной треугольник', ucode='⏫'
uname='U+23EC', utitle='Черный направленный вниз двойной треугольник', ucode='⏬'
uname='U+23FA', utitle='Чёрный круг (запись)', ucode='⏺'
uname='U+23ED', utitle='Черный направленный вправо двойной треугольник с вертикальной линией', ucode='⏭'
uname='U+1F4F4', utitle='Отключенный телефон', ucode='📴'
uname='U+1F505', utitle='Низкий уровень яркости', ucode='🔅'
uname='U+1F506', utitle='Высокий уровень яркости', ucode='🔆'
uname='U+1F501', utitle='Разомкнутый круг из стрелок вправо и влево по часовой стрелке', ucode='🔁'
uname='U+1F502', utitle='Разомкнутый круг из стрелок вправо и влево по часовой стрелке с цифрой 1 в кружке', ucode='🔂'
uname='U+1F3A6', utitle='Кино', ucode='🎦'
uname='U+1F500', utitle='Пересекающиеся стрелки вправо', ucode='🔀'
uname='U+1F53C', utitle='Маленький красный треугольник с верхушкой, направленной вверх', ucode='🔼'
uname='U+1F53D', utitle='Маленький красный треугольник с верхушкой, направленной вниз', ucode='🔽'
uname='U+23F9', utitle='Чёрный квадрат (стоп)', ucode='⏹'
uname='U+23CF', utitle='Символ извлечь', ucode='⏏'
uname='U+1F4F6', utitle='Значок антенны и уровень сигнала', ucode='📶'
uname='U+26A7', utitle='Комбинация женского и мужского символа с третьей, совмещенной «ручкой»', ucode='⚧'
uname='U+2640', utitle='Венера (Женский знак)', ucode='♀'
uname='U+2642', utitle='Марс (Мужской знак)', ucode='♂'
uname='U+2795', utitle='Жирный плюс', ucode='➕'
uname='U+2796', utitle='Жирный минус', ucode='➖'
uname='U+2797', utitle='Жирный знак деления', ucode='➗'
uname='U+267E', utitle='Бескислотная бумага', ucode='♾'
uname='U+2716', utitle='Жирный знак умножения', ucode='✖'
uname='U+2049', utitle='Восклицательный вопросительный знаки', ucode='⁉'
uname='U+3030', utitle='Волнообразное тире', ucode='〰'
uname='U+2753', utitle='Жирный вопросительный знак', ucode='❓'
uname='U+2754', utitle='Незакрашенный вопросительный знак', ucode='❔'
uname='U+2755', utitle='Незакрашенный восклицательный знак', ucode='❕'
uname='U+2757', utitle='Жирный восклицательный знак', ucode='❗'
uname='U+203C', utitle='Двойной восклицательный знак', ucode='‼'
uname='U+1F4B1', utitle='Обмен валют', ucode='💱'
uname='U+1F4B2', utitle='Жирный знак доллара', ucode='💲'
uname='U+274C', utitle='Метка крест', ucode='❌'
uname='U+2B55', utitle='Жирный большой круг', ucode='⭕'
uname='U+274E', utitle='Белый крест в квадрате', ucode='❎'
uname='U+00AE', utitle='Зарегистрированный товарный знак', ucode='®'
uname='U+2122', utitle='Знак торговой марки', ucode='™'
uname='U+267B', utitle='Черный символ универсальной переработки', ucode='♻'
uname='U+27B0', utitle='Фигурная петля', ucode='➰'
uname='U+2611', utitle='Избирательная урна с галочкой', ucode='☑'
uname='U+1F530', utitle='Японский символ новичков', ucode='🔰'
uname='U+1F531', utitle='Эмблема в виде трезубца', ucode='🔱'
uname='U+2705', utitle='Жирная незакрашенная отметка галочка', ucode='✅'
uname='U+27BF', utitle='Фигурная двойная петля', ucode='➿'
uname='U+00A9', utitle='Знак авторского права', ucode='©'
uname='U+303D', utitle='Знак смены партии', ucode='〽'
